inquiry_id,priority,issue_category,issue_subcategory,channel,region,handled_by,hour_of_day,weekday,sla_breach_flag,resolution_minutes,sla_hours,created_at
INC00745,Critical,Fraud Detection,Account Takeover,Phone,North,Agent_33,1,5,1,310,4,2025-01-31 01:21:00
INC00746,Low,Transaction Mismatch,Missing Transaction,Email,Central,Agent_64,9,2,0,607,72,2025-07-15 09:25:00
INC00747,Medium,Transaction Mismatch,Missing Transaction,Chat,North,Agent_17,14,1,0,771,48,2025-06-23 14:08:00
INC00748,High,Chargeback,Merchant Error,Chat,Central,Agent_41,8,6,0,766,24,2025-09-13 08:47:00
INC00749,Medium,Chargeback,Customer Dispute,Mobile App,North,Agent_25,5,2,0,818,48,2025-08-12 05:20:00
INC00750,Low,Delay,Interbank Delay,Phone,West,Agent_6,1,2,0,3132,72,2025-03-18 01:14:00
INC00751,Low,Transaction Mismatch,Duplicate Transaction,Email,North,Agent_45,11,5,0,292,72,2025-08-15 11:45:00
INC00752,Medium,Fraud Detection,Card Fraud,Email,Central,Agent_1,6,1,0,904,48,2025-02-17 06:55:00
INC00753,Medium,Fraud Detection,Account Takeover,Phone,East,Agent_88,13,4,0,759,48,2025-04-03 13:58:00
INC00754,High,Chargeback,Customer Dispute,Phone,West,Agent_107,12,2,0,439,24,2025-03-04 12:23:00
INC00755,Low,Payment Failure,Gateway Error,Mobile App,East,Agent_94,14,3,0,794,72,2025-09-03 14:40:00
INC00756,Low,KYC/Documentation,Verification Delay,Phone,Central,Agent_78,6,6,0,3605,72,2025-03-08 06:55:00
INC00757,Low,Delay,Interbank Delay,Email,West,Agent_100,2,2,0,1799,72,2025-07-15 02:25:00
INC00758,Low,Chargeback,Customer Dispute,Mobile App,East,Agent_116,9,6,0,772,72,2025-07-26 09:41:00
INC00759,Low,KYC/Documentation,Mismatch Info,Mobile App,West,Agent_35,11,0,0,1587,72,2025-03-09 11:42:00
INC00760,Low,KYC/Documentation,Mismatch Info,Phone,North,Agent_66,2,2,0,2519,72,2025-08-05 02:48:00
INC00761,Low,Payment Failure,Beneficiary Error,Phone,East,Agent_60,14,2,0,624,72,2025-06-24 14:43:00
INC00762,Critical,Transaction Mismatch,Amount Mismatch,Chat,South,Agent_67,2,2,0,169,4,2025-08-12 02:58:00
INC00763,Medium,Payment Failure,Gateway Error,Mobile App,North,Agent_60,9,4,0,530,48,2025-08-07 09:36:00
INC00764,Low,Delay,Processing Queue,Mobile App,South,Agent_101,11,6,1,6020,72,2025-05-10 11:16:00
INC00765,Low,Transaction Mismatch,Missing Transaction,Mobile App,West,Agent_80,12,5,0,328,72,2025-04-04 12:02:00
INC00766,Low,KYC/Documentation,Missing Documents,Chat,North,Agent_56,10,5,0,3039,72,2025-05-16 10:58:00
INC00767,Medium,Delay,Processing Queue,Mobile App,East,Agent_80,0,5,0,1422,48,2025-01-10 00:25:00
INC00768,Low,Account Access,MFA Issue,Email,North,Agent_105,22,5,0,231,72,2025-07-04 22:43:00
INC00769,Medium,Delay,Interbank Delay,Mobile App,Central,Agent_25,22,4,0,2619,48,2025-01-09 22:12:00
INC00770,Low,Delay,Interbank Delay,Email,West,Agent_63,9,5,0,2659,72,2025-02-14 09:49:00
INC00771,Low,Payment Failure,Gateway Error,Mobile App,North,Agent_43,0,6,0,724,72,2025-08-30 00:55:00
INC00772,High,Account Access,MFA Issue,Chat,North,Agent_63,3,0,0,168,24,2025-01-05 03:40:00
INC00773,High,Account Access,Locked Account,Email,North,Agent_68,15,4,0,250,24,2025-07-24 15:32:00
INC00774,High,Payment Failure,Insufficient Funds,Mobile App,North,Agent_64,13,5,0,81,24,2025-01-10 13:36:00
INC00775,Medium,Delay,Interbank Delay,Mobile App,South,Agent_65,14,5,0,829,48,2025-06-27 14:44:00
INC00776,High,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_114,18,3,0,229,24,2025-04-23 18:58:00
INC00777,High,Chargeback,Merchant Error,Email,Central,Agent_27,23,6,0,295,24,2025-05-31 23:45:00
INC00778,Low,Account Access,Password Reset,Mobile App,North,Agent_102,22,0,0,161,72,2025-05-25 22:47:00
INC00779,Critical,Fraud Detection,Card Fraud,Chat,East,Agent_87,15,5,0,111,4,2025-08-01 15:19:00
INC00780,High,KYC/Documentation,Missing Documents,Phone,Central,Agent_30,5,0,0,1214,24,2025-03-23 05:52:00
INC00781,High,Fraud Detection,Account Takeover,Chat,South,Agent_110,17,1,0,579,24,2025-03-03 17:14:00
INC00782,Critical,Chargeback,Merchant Error,Phone,Central,Agent_79,22,0,1,537,4,2025-02-23 22:03:00
INC00783,Low,Delay,Processing Queue,Chat,South,Agent_94,17,6,0,1639,72,2025-02-22 17:02:00
INC00784,High,Payment Failure,Beneficiary Error,Chat,East,Agent_105,22,5,0,158,24,2025-05-30 22:28:00
INC00785,High,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_37,3,3,0,45,24,2025-03-12 03:54:00
INC00786,Low,Account Access,MFA Issue,Email,Central,Agent_54,2,6,0,239,72,2025-03-29 02:17:00
INC00787,High,Transaction Mismatch,Duplicate Transaction,Chat,North,Agent_57,4,0,0,808,24,2025-04-27 04:51:00
INC00788,Low,Payment Failure,Gateway Error,Email,West,Agent_8,0,0,0,557,72,2025-03-16 00:45:00
INC00789,Low,Payment Failure,Beneficiary Error,Chat,West,Agent_52,1,1,0,322,72,2025-07-21 01:42:00
INC00790,High,KYC/Documentation,Missing Documents,Email,West,Agent_58,23,4,0,1221,24,2025-06-05 23:47:00
INC00791,Medium,Payment Failure,Insufficient Funds,Mobile App,South,Agent_113,17,3,0,595,48,2025-04-16 17:39:00
INC00792,Medium,Transaction Mismatch,Missing Transaction,Email,Central,Agent_70,2,3,1,,48,2025-06-04 02:02:00
INC00793,Low,Payment Failure,Beneficiary Error,Phone,North,Agent_114,6,1,0,1141,72,2025-05-26 06:05:00
INC00794,Critical,Transaction Mismatch,Duplicate Transaction,Phone,East,Agent_34,7,2,1,,4,2025-05-13 07:53:00
INC00795,Medium,Account Access,Password Reset,Phone,West,Agent_44,3,2,0,222,48,2025-07-01 03:03:00
INC00796,Medium,Account Access,Locked Account,Email,East,Agent_39,23,4,0,381,48,2025-05-01 23:37:00
INC00797,Low,Account Access,Locked Account,Email,North,Agent_42,21,1,0,97,72,2025-05-26 21:50:00
INC00798,High,Delay,Interbank Delay,Phone,West,Agent_114,11,3,0,1092,24,2025-04-09 11:29:00
INC00799,Medium,Delay,Processing Queue,Mobile App,East,Agent_75,15,6,0,1851,48,2025-03-08 15:13:00
INC00800,Medium,Account Access,MFA Issue,Email,South,Agent_65,20,6,0,169,48,2025-09-13 20:27:00
INC00801,Medium,Delay,Processing Queue,Email,West,Agent_61,15,5,0,1328,48,2025-03-07 15:45:00
INC00802,Medium,Transaction Mismatch,Amount Mismatch,Phone,East,Agent_74,23,5,0,574,48,2025-01-17 23:10:00
INC00803,Critical,Delay,Interbank Delay,Mobile App,North,Agent_102,1,4,1,385,4,2025-05-29 01:33:00
INC00804,High,Transaction Mismatch,Duplicate Transaction,Mobile App,North,Agent_16,4,6,0,131,24,2025-03-15 04:50:00
INC00805,Low,Transaction Mismatch,Missing Transaction,Chat,West,Agent_61,2,6,1,,72,2025-06-28 02:55:00
INC00806,Medium,Transaction Mismatch,Duplicate Transaction,Chat,North,Agent_103,4,0,0,690,48,2025-03-09 04:32:00
INC00807,Low,Transaction Mismatch,Missing Transaction,Mobile App,East,Agent_83,12,2,0,927,72,2025-07-29 12:14:00
INC00808,Low,Payment Failure,Beneficiary Error,Phone,South,Agent_80,5,6,0,895,72,2025-02-15 05:45:00
INC00809,High,Account Access,Locked Account,Email,North,Agent_36,18,2,0,5,24,2025-01-28 18:33:00
INC00810,Medium,KYC/Documentation,Mismatch Info,Chat,West,Agent_76,7,3,0,1627,48,2025-04-16 07:53:00
INC00811,Low,Delay,Interbank Delay,Chat,West,Agent_33,15,5,0,3126,72,2025-01-24 15:55:00
INC00812,Low,Delay,Clearing Delay,Email,East,Agent_53,3,0,0,3130,72,2025-02-16 03:06:00
INC00813,Low,Fraud Detection,Suspicious Login,Chat,South,Agent_53,1,5,0,897,72,2025-03-28 01:39:00
INC00814,Low,KYC/Documentation,Missing Documents,Email,West,Agent_66,8,0,0,977,72,2025-06-15 08:24:00
INC00815,Medium,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_117,3,4,0,747,48,2025-07-17 03:17:00
INC00816,High,Account Access,Password Reset,Email,East,Agent_73,8,5,0,183,24,2025-01-10 08:35:00
INC00817,High,Payment Failure,Gateway Error,Email,South,Agent_69,14,1,0,302,24,2025-07-28 14:05:00
INC00818,Critical,Delay,Interbank Delay,Email,North,Agent_8,17,2,1,799,4,2025-08-05 17:28:00
INC00819,Critical,KYC/Documentation,Verification Delay,Email,Central,Agent_108,8,4,1,410,4,2025-09-04 08:38:00
INC00820,Low,Payment Failure,Gateway Error,Phone,South,Agent_93,1,0,0,353,72,2025-05-25 01:10:00
INC00821,High,Payment Failure,Insufficient Funds,Chat,West,Agent_35,13,6,0,311,24,2025-05-24 13:13:00
INC00822,Low,Fraud Detection,Suspicious Login,Email,North,Agent_78,21,2,0,1414,72,2025-05-06 21:20:00
INC00823,Medium,Account Access,MFA Issue,Mobile App,West,Agent_69,0,1,0,218,48,2025-09-01 00:57:00
INC00824,Medium,Payment Failure,Beneficiary Error,Mobile App,Central,Agent_46,20,2,0,344,48,2025-02-11 20:41:00
INC00825,Low,KYC/Documentation,Missing Documents,Email,West,Agent_2,5,5,0,1838,72,2025-07-18 05:53:00
INC00826,Low,Fraud Detection,Suspicious Login,Chat,South,Agent_30,23,4,0,1192,72,2025-04-24 23:01:00
INC00827,Medium,Transaction Mismatch,Missing Transaction,Email,West,Agent_15,11,3,0,654,48,2025-09-10 11:02:00
INC00828,Medium,Delay,Clearing Delay,Email,North,Agent_76,18,5,1,,48,2025-05-23 18:32:00
INC00829,High,Fraud Detection,Suspicious Login,Chat,South,Agent_109,23,5,1,,24,2025-03-07 23:04:00
INC00830,Medium,Payment Failure,Beneficiary Error,Mobile App,North,Agent_110,22,0,0,319,48,2025-01-12 22:43:00
INC00831,Medium,Fraud Detection,Suspicious Login,Phone,South,Agent_7,13,0,0,990,48,2025-06-15 13:54:00
INC00832,Low,Transaction Mismatch,Duplicate Transaction,Phone,South,Agent_89,13,5,0,207,72,2025-05-23 13:34:00
INC00833,Low,Fraud Detection,Account Takeover,Phone,North,Agent_62,2,2,0,1482,72,2025-08-05 02:58:00
INC00834,High,Payment Failure,Insufficient Funds,Mobile App,South,Agent_44,0,0,0,425,24,2025-08-10 00:37:00
INC00835,High,Fraud Detection,Card Fraud,Phone,West,Agent_75,10,2,0,889,24,2025-01-28 10:33:00
INC00836,High,Delay,Interbank Delay,Email,North,Agent_118,2,3,0,1066,24,2025-03-05 02:03:00
INC00837,Low,Payment Failure,Gateway Error,Phone,East,Agent_109,1,5,0,73,72,2025-08-15 01:19:00
INC00838,High,Account Access,Password Reset,Phone,West,Agent_50,12,2,0,230,24,2025-07-15 12:06:00
INC00839,Medium,Payment Failure,Insufficient Funds,Phone,West,Agent_67,13,2,0,402,48,2025-08-26 13:56:00
INC00840,Medium,Delay,Processing Queue,Email,Central,Agent_17,18,3,0,1303,48,2025-06-18 18:12:00
INC00841,Low,Account Access,MFA Issue,Phone,North,Agent_17,11,1,0,255,72,2025-05-12 11:26:00
INC00842,Low,Chargeback,Merchant Error,Email,South,Agent_61,18,1,0,1827,72,2025-06-09 18:27:00
INC00843,Medium,Transaction Mismatch,Amount Mismatch,Email,North,Agent_31,19,0,0,492,48,2025-06-08 19:21:00
INC00844,High,Chargeback,Customer Dispute,Email,West,Agent_89,13,2,1,,24,2025-01-28 13:22:00
INC00845,Critical,KYC/Documentation,Mismatch Info,Mobile App,East,Agent_21,19,4,1,641,4,2025-08-28 19:44:00
INC00846,Low,KYC/Documentation,Verification Delay,Email,South,Agent_60,14,0,0,3537,72,2025-02-23 14:56:00
INC00847,High,Account Access,MFA Issue,Mobile App,South,Agent_106,7,0,0,73,24,2025-04-20 07:30:00
INC00848,Low,Transaction Mismatch,Missing Transaction,Email,Central,Agent_117,11,6,0,621,72,2025-01-04 11:00:00
INC00849,Low,Fraud Detection,Card Fraud,Email,East,Agent_109,1,5,0,543,72,2025-07-04 01:01:00
INC00850,High,Delay,Interbank Delay,Email,West,Agent_84,5,2,0,1111,24,2025-05-06 05:12:00
INC00851,Low,Transaction Mismatch,Amount Mismatch,Email,Central,Agent_103,10,3,0,695,72,2025-02-26 10:59:00
INC00852,High,Delay,Clearing Delay,Mobile App,East,Agent_41,22,1,0,1382,24,2025-08-11 22:04:00
INC00853,Medium,Delay,Processing Queue,Chat,South,Agent_42,20,5,0,2185,48,2025-08-08 20:15:00
INC00854,High,Fraud Detection,Card Fraud,Mobile App,South,Agent_94,1,3,0,681,24,2025-05-07 01:40:00
INC00855,Medium,Payment Failure,Gateway Error,Chat,West,Agent_67,15,2,0,401,48,2025-02-11 15:50:00
INC00856,Medium,Transaction Mismatch,Missing Transaction,Chat,Central,Agent_52,5,2,0,366,48,2025-08-26 05:20:00
INC00857,Low,Fraud Detection,Card Fraud,Mobile App,Central,Agent_21,6,0,0,802,72,2025-01-19 06:14:00
INC00858,Low,Delay,Clearing Delay,Email,Central,Agent_6,8,5,0,2445,72,2025-07-11 08:35:00
INC00859,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_35,16,3,0,225,48,2025-08-27 16:39:00
INC00860,Low,Fraud Detection,Suspicious Login,Chat,Central,Agent_66,0,2,0,601,72,2025-07-15 00:11:00
INC00861,Low,Delay,Clearing Delay,Chat,South,Agent_87,8,1,0,3582,72,2025-02-10 08:59:00
INC00862,High,KYC/Documentation,Mismatch Info,Email,Central,Agent_117,8,3,0,715,24,2025-06-18 08:19:00
INC00863,High,Fraud Detection,Account Takeover,Mobile App,Central,Agent_97,0,3,0,583,24,2025-05-14 00:49:00
INC00864,High,Chargeback,Customer Dispute,Email,West,Agent_30,15,2,0,51,24,2025-01-07 15:41:00
INC00865,Low,Transaction Mismatch,Amount Mismatch,Mobile App,South,Agent_57,23,4,0,673,72,2025-08-28 23:52:00
INC00866,Low,Delay,Clearing Delay,Mobile App,East,Agent_44,17,2,0,430,72,2025-08-19 17:01:00
INC00867,Medium,Account Access,Locked Account,Phone,Central,Agent_101,13,6,0,71,48,2025-04-26 13:27:00
INC00868,High,Payment Failure,Beneficiary Error,Mobile App,West,Agent_27,4,5,0,101,24,2025-01-17 04:09:00
INC00869,Low,Fraud Detection,Card Fraud,Chat,North,Agent_22,2,0,0,1505,72,2025-07-20 02:34:00
INC00870,Medium,Delay,Processing Queue,Email,North,Agent_117,21,0,0,1869,48,2025-02-23 21:35:00
INC00871,Low,Fraud Detection,Suspicious Login,Phone,South,Agent_42,9,4,0,-31,72,2025-07-17 09:13:00
INC00872,Medium,Delay,Interbank Delay,Email,South,Agent_112,12,3,0,434,48,2025-07-30 12:10:00
INC00873,Low,Account Access,MFA Issue,Chat,Central,Agent_26,9,3,0,222,72,2025-04-16 09:27:00
INC00874,Critical,Fraud Detection,Card Fraud,Mobile App,Central,Agent_104,22,1,1,265,4,2025-09-15 22:43:00
INC00875,Medium,Payment Failure,Insufficient Funds,Phone,East,Agent_83,16,3,0,202,48,2025-05-07 16:21:00
INC00876,Low,Account Access,MFA Issue,Email,West,Agent_32,11,5,0,389,72,2025-08-22 11:44:00
INC00877,Low,Transaction Mismatch,Missing Transaction,Mobile App,North,Agent_31,19,3,0,477,72,2025-04-02 19:46:00
INC00878,High,Payment Failure,Beneficiary Error,Email,West,Agent_53,8,6,0,252,24,2025-03-22 08:56:00
INC00879,Medium,Delay,Interbank Delay,Email,Central,Agent_6,11,2,0,1466,48,2025-03-04 11:04:00
INC00880,Medium,Account Access,Locked Account,Mobile App,South,Agent_51,0,1,0,87,48,2025-08-25 00:04:00
INC00881,Low,Account Access,Password Reset,Mobile App,West,Agent_9,0,1,0,357,72,2025-01-20 00:16:00
INC00882,Low,Account Access,MFA Issue,Email,South,Agent_108,17,3,0,241,72,2025-02-12 17:42:00
INC00883,Medium,Fraud Detection,Suspicious Login,Phone,East,Agent_20,19,5,0,671,48,2025-01-10 19:06:00
INC00884,Medium,Account Access,Locked Account,Phone,Central,Agent_83,11,4,0,195,48,2025-08-14 11:11:00
INC00885,Low,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_119,12,6,1,,72,2025-02-22 12:44:00
INC00886,Medium,Fraud Detection,Card Fraud,Email,North,Agent_29,11,4,0,534,48,2025-05-08 11:58:00
INC00887,Medium,Delay,Interbank Delay,Chat,Central,Agent_81,21,3,0,1885,48,2025-02-19 21:10:00
INC00888,Low,Payment Failure,Insufficient Funds,Chat,East,Agent_23,19,2,0,644,72,2025-04-08 19:13:00
INC00889,Medium,Delay,Clearing Delay,Chat,Central,Agent_48,12,3,0,2810,48,2025-01-08 12:41:00
INC00890,Medium,Transaction Mismatch,Missing Transaction,Email,East,Agent_13,2,4,0,358,48,2025-01-23 02:56:00
INC00891,Low,Account Access,Locked Account,Chat,West,Agent_9,20,1,0,233,72,2025-06-16 20:44:00
INC00892,Medium,Payment Failure,Insufficient Funds,Email,Central,Agent_76,0,6,1,,48,2025-06-21 00:38:00
INC00893,Low,Account Access,Password Reset,Email,Central,Agent_11,7,2,0,143,72,2025-01-07 07:01:00
INC00894,Low,Fraud Detection,Card Fraud,Email,Central,Agent_57,4,5,0,1780,72,2025-01-31 04:23:00
INC00895,Medium,Payment Failure,Gateway Error,Chat,North,Agent_30,4,3,0,260,48,2025-06-18 04:17:00
INC00896,Critical,Payment Failure,Beneficiary Error,Email,Central,Agent_112,10,4,1,249,4,2025-06-19 10:15:00
INC00897,Low,Transaction Mismatch,Amount Mismatch,Email,North,Agent_82,16,2,0,592,72,2025-07-15 16:20:00
INC00898,High,Delay,Processing Queue,Email,Central,Agent_11,6,5,1,1663,24,2025-03-14 06:08:00
INC00899,Low,Delay,Clearing Delay,Email,East,Agent_37,23,4,0,2817,72,2025-08-07 23:29:00
INC00900,Low,KYC/Documentation,Verification Delay,Chat,West,Agent_49,20,1,1,,72,2025-08-18 20:12:00
INC00901,Medium,Payment Failure,Beneficiary Error,Mobile App,North,Agent_98,15,4,0,292,48,2025-03-27 15:28:00
INC00902,Medium,Account Access,MFA Issue,Email,East,Agent_49,13,2,0,114,48,2025-07-15 13:54:00
INC00903,Medium,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_20,9,2,0,291,48,2025-08-26 09:29:00
INC00904,Low,Payment Failure,Beneficiary Error,Mobile App,West,Agent_96,0,2,0,707,72,2025-04-08 00:00:00
INC00905,Low,Payment Failure,Beneficiary Error,Phone,West,Agent_120,12,5,0,480,72,2025-07-11 12:31:00
INC00906,Medium,Chargeback,Merchant Error,Chat,North,Agent_84,6,2,0,702,48,2025-03-25 06:48:00
INC00907,High,Fraud Detection,Card Fraud,Phone,South,Agent_34,13,4,0,586,24,2025-07-17 13:47:00
INC00908,Critical,Fraud Detection,Suspicious Login,Phone,North,Agent_99,21,5,1,317,4,2025-08-22 21:09:00
INC00909,Medium,Transaction Mismatch,Missing Transaction,Email,West,Agent_22,20,1,0,670,48,2025-02-17 20:45:00
INC00910,Medium,Payment Failure,Beneficiary Error,Chat,West,Agent_97,8,4,0,52,48,2025-08-07 08:44:00
INC00911,High,Account Access,MFA Issue,Email,West,Agent_90,3,6,0,52,24,2025-02-15 03:40:00
INC00912,Low,Transaction Mismatch,Amount Mismatch,Mobile App,East,Agent_94,0,6,0,1467,72,2025-06-07 00:10:00
INC00913,Low,Fraud Detection,Card Fraud,Phone,West,Agent_73,5,6,0,514,72,2025-08-09 05:11:00
INC00914,Low,Account Access,Password Reset,Mobile App,West,Agent_81,5,6,0,295,72,2025-04-19 05:12:00
INC00915,Low,Fraud Detection,Account Takeover,Phone,Central,Agent_31,20,2,0,36,72,2025-02-25 20:10:00
INC00916,Low,Delay,Clearing Delay,Phone,North,Agent_28,15,2,0,3005,72,2025-09-02 15:43:00
INC00917,High,Chargeback,Merchant Error,Chat,Central,Agent_55,12,6,0,794,24,2025-01-04 12:38:00
INC00918,High,Transaction Mismatch,Duplicate Transaction,Mobile App,West,Agent_79,11,0,0,533,24,2025-06-22 11:43:00
INC00919,Medium,KYC/Documentation,Missing Documents,Email,North,Agent_78,11,4,0,2085,48,2025-01-30 11:55:00
INC00920,Low,Account Access,Password Reset,Mobile App,Central,Agent_53,16,2,0,303,72,2025-03-04 16:17:00
INC00921,Low,Transaction Mismatch,Missing Transaction,Chat,West,Agent_30,0,1,0,264,72,2025-04-07 00:40:00
INC00922,Medium,Account Access,MFA Issue,Mobile App,North,Agent_94,12,6,0,442,48,2025-09-06 12:47:00
INC00923,High,Account Access,Locked Account,Phone,South,Agent_64,9,4,0,227,24,2025-07-17 09:38:00
INC00924,Low,Chargeback,Merchant Error,Phone,West,Agent_85,9,5,0,1019,72,2025-02-14 09:53:00
INC00925,Medium,Account Access,Locked Account,Phone,South,Agent_119,7,0,0,-18,48,2025-05-04 07:13:00
INC00926,Medium,Fraud Detection,Account Takeover,Phone,South,Agent_119,12,2,0,510,48,2025-06-17 12:49:00
INC00927,High,Transaction Mismatch,Amount Mismatch,Phone,East,Agent_49,2,2,0,234,24,2025-09-09 02:50:00
INC00928,High,Payment Failure,Insufficient Funds,Phone,East,Agent_12,20,2,0,275,24,2025-07-15 20:41:00
INC00929,Medium,Payment Failure,Gateway Error,Chat,South,Agent_110,2,4,0,442,48,2025-02-27 02:21:00
INC00930,Medium,Delay,Clearing Delay,Mobile App,West,Agent_41,12,2,0,1321,48,2025-06-10 12:36:00
INC00931,Medium,Delay,Processing Queue,Mobile App,North,Agent_69,21,0,0,1295,48,2025-07-06 21:59:00
INC00932,Medium,Chargeback,Customer Dispute,Chat,South,Agent_96,10,0,0,307,48,2025-08-24 10:09:00
INC00933,Low,Payment Failure,Beneficiary Error,Mobile App,South,Agent_64,19,6,1,,72,2025-01-18 19:20:00
INC00934,Low,Chargeback,Merchant Error,Email,North,Agent_119,22,5,0,2259,72,2025-05-30 22:24:00
INC00935,High,Fraud Detection,Suspicious Login,Mobile App,East,Agent_55,15,3,0,433,24,2025-04-02 15:46:00
INC00936,Medium,Transaction Mismatch,Missing Transaction,Email,Central,Agent_51,11,0,0,504,48,2025-08-31 11:48:00
INC00937,High,Account Access,Password Reset,Mobile App,South,Agent_74,4,3,0,212,24,2025-02-19 04:20:00
INC00938,Low,Fraud Detection,Card Fraud,Email,North,Agent_47,14,3,0,1264,72,2025-03-12 14:44:00
INC00939,Medium,Delay,Interbank Delay,Phone,North,Agent_46,21,6,0,377,48,2025-02-22 21:50:00
INC00940,Medium,Chargeback,Merchant Error,Mobile App,South,Agent_5,5,0,0,1194,48,2025-08-31 05:03:00
INC00941,Critical,Transaction Mismatch,Missing Transaction,Mobile App,North,Agent_100,7,0,0,239,4,2025-03-02 07:25:00
INC00942,Low,Payment Failure,Insufficient Funds,Phone,North,Agent_16,20,2,1,,72,2025-08-26 20:24:00
INC00943,Medium,Payment Failure,Gateway Error,Chat,North,Agent_102,20,1,0,206,48,2025-09-08 20:42:00
INC00944,Medium,Account Access,MFA Issue,Phone,Central,Agent_24,12,4,0,67,48,2025-04-03 12:30:00
INC00945,High,Payment Failure,Beneficiary Error,Phone,Central,Agent_108,22,0,0,322,24,2025-07-27 22:01:00
INC00946,Medium,Delay,Processing Queue,Mobile App,East,Agent_16,6,3,0,1510,48,2025-03-05 06:42:00
INC00947,Medium,Account Access,Password Reset,Phone,North,Agent_16,4,2,0,396,48,2025-01-21 04:36:00
INC00948,Low,Transaction Mismatch,Missing Transaction,Chat,Central,Agent_57,11,1,0,862,72,2025-06-02 11:34:00
INC00949,Medium,Transaction Mismatch,Duplicate Transaction,Phone,North,Agent_31,18,4,0,494,48,2025-03-13 18:31:00
INC00950,Critical,KYC/Documentation,Missing Documents,Email,Central,Agent_46,6,0,1,777,4,2025-01-19 06:09:00
INC00951,Low,Transaction Mismatch,Missing Transaction,Email,West,Agent_59,4,5,0,999,72,2025-05-23 04:46:00
INC00952,Medium,Chargeback,Customer Dispute,Chat,South,Agent_92,8,3,0,42,48,2025-02-12 08:43:00
