inquiry_id,client_id,created_at,resolved_at,resolution_minutes,issue_category,issue_subcategory,priority,sla_hours,resolved_within_sla,satisfaction_score,channel,region,handled_by
INC00962,C1747,2/14/2025 9:26,2/14/2025 14:43,317,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,,Email,North,Agent_22
INC00963,C1010,1/30/2025 2:47,,,Payment Failure,Insufficient Funds,High,24,FALSE,,Mobile App,Central,Agent_120
INC00964,C1127,3/11/2025 15:31,3/11/2025 19:48,257,Account Access,Locked Account,High,24,TRUE,,Mobile App,North,Agent_79
INC00965,C1250,4/8/2025 23:00,,,Transaction Mismatch,Missing Transaction,Medium,48,FALSE,,Phone,Central,Agent_58
INC00966,C1859,3/28/2025 21:59,3/29/2025 3:02,303,Account Access,Password Reset,Low,72,TRUE,5,Email,Central,Agent_46
INC00967,C1255,1/27/2025 13:31,1/27/2025 21:23,472,Delay,Clearing Delay,Low,72,TRUE,5,Phone,East,Agent_39
INC00968,C1945,9/5/2025 9:16,9/6/2025 20:17,2101,Delay,Processing Queue,Medium,48,TRUE,2,Chat,Central,Agent_106
INC00969,C1471,1/19/2025 14:57,1/22/2025 2:21,3564,KYC/Documentation,Missing Documents,Low,72,TRUE,2,Chat,East,Agent_46
INC00970,C1441,2/24/2025 0:22,2/24/2025 2:22,120,Account Access,MFA Issue,Low,72,TRUE,4,Mobile App,South,Agent_11
INC00971,C1231,3/20/2025 13:07,3/20/2025 13:26,19,Transaction Mismatch,Amount Mismatch,High,24,TRUE,5,Mobile App,West,Agent_48
INC00972,C1672,6/3/2025 11:27,6/3/2025 22:44,677,Fraud Detection,Account Takeover,Low,72,TRUE,,Mobile App,South,Agent_18
INC00973,C1291,7/1/2025 23:27,7/1/2025 23:30,3,Transaction Mismatch,Missing Transaction,Low,72,TRUE,5,Phone,South,Agent_51
INC00974,C1982,8/4/2025 23:21,8/6/2025 12:56,2255,Delay,Processing Queue,Low,72,TRUE,3,Chat,North,Agent_54
INC00975,C1799,9/8/2025 17:31,9/8/2025 21:51,260,Account Access,Password Reset,Low,72,TRUE,5,Mobile App,Central,Agent_93
INC00976,C1013,7/19/2025 4:07,7/19/2025 8:56,289,Account Access,Password Reset,Low,72,TRUE,4,Email,North,Agent_87
INC00977,C1084,6/25/2025 13:38,6/27/2025 9:31,2633,Delay,Interbank Delay,Low,72,TRUE,3,Mobile App,South,Agent_80
INC00978,C1253,3/20/2025 23:32,3/21/2025 7:03,451,Fraud Detection,Card Fraud,High,24,TRUE,4,Mobile App,South,Agent_61
INC00979,C1644,2/22/2025 22:46,2/23/2025 1:01,135,Payment Failure,Gateway Error,Critical,4,TRUE,3,Email,South,Agent_16
INC00980,C1204,3/9/2025 12:02,3/9/2025 21:08,546,Chargeback,Customer Dispute,Medium,48,TRUE,5,Phone,North,Agent_49
INC00981,C1490,7/28/2025 16:19,7/28/2025 20:29,250,Payment Failure,Gateway Error,Low,72,TRUE,5,Phone,Central,Agent_55
INC00982,C1327,1/27/2025 9:07,1/27/2025 15:50,403,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Phone,South,Agent_6
INC00983,C1621,1/1/2025 1:42,1/1/2025 16:08,866,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,4,Phone,West,Agent_24
INC00984,C1565,5/10/2025 15:23,5/11/2025 8:36,1033,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,4,Email,East,Agent_47
INC00985,C1215,7/5/2025 23:49,7/6/2025 10:09,620,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Mobile App,North,Agent_114
INC00986,C1905,2/24/2025 4:40,2/24/2025 7:50,190,Payment Failure,Gateway Error,Medium,48,TRUE,5,Email,South,Agent_91
INC00987,C1206,8/17/2025 3:04,8/17/2025 7:55,291,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Email,North,Agent_17
INC00988,C1374,4/9/2025 13:35,4/9/2025 18:23,288,Fraud Detection,Suspicious Login,Critical,4,FALSE,2,Mobile App,North,Agent_117
INC00989,C1613,8/12/2025 2:30,8/12/2025 7:16,286,Payment Failure,Beneficiary Error,High,24,TRUE,5,Chat,South,Agent_38
INC00990,C1506,1/24/2025 18:03,1/25/2025 9:26,923,Chargeback,Customer Dispute,Medium,48,TRUE,4,Phone,South,Agent_57
INC00991,C1163,7/16/2025 17:49,7/16/2025 18:52,63,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,Central,Agent_90
INC00992,C1225,1/5/2025 16:29,1/5/2025 21:19,290,Account Access,Locked Account,Low,72,TRUE,5,Chat,East,Agent_71
INC00993,C1964,3/2/2025 5:14,3/2/2025 13:24,490,Payment Failure,Insufficient Funds,Low,72,TRUE,,Chat,South,Agent_35
INC00994,C1647,1/27/2025 20:15,1/28/2025 4:18,483,Fraud Detection,Card Fraud,Low,72,TRUE,5,Chat,East,Agent_11
INC00995,C1640,5/16/2025 23:08,5/18/2025 6:36,1888,KYC/Documentation,Verification Delay,Low,72,TRUE,,Phone,East,Agent_29
INC00996,C1704,5/24/2025 5:16,5/24/2025 16:56,700,Payment Failure,Beneficiary Error,Low,72,TRUE,4,Mobile App,East,Agent_112
INC00997,C1770,4/16/2025 14:14,4/16/2025 21:31,437,Fraud Detection,Suspicious Login,Medium,48,TRUE,5,Mobile App,South,Agent_58
INC00998,C1470,4/29/2025 23:46,4/30/2025 23:00,1394,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,3,Email,South,Agent_25
INC00999,C1837,9/9/2025 23:11,9/10/2025 15:19,968,Fraud Detection,Account Takeover,Low,72,TRUE,4,Mobile App,Central,Agent_25
INC01000,C1741,2/5/2025 4:04,2/5/2025 7:53,229,Fraud Detection,Suspicious Login,Critical,4,TRUE,2,Email,North,Agent_78
INC01001,C1957,2/21/2025 12:24,2/22/2025 9:19,1255,Delay,Clearing Delay,High,24,TRUE,2,Phone,South,Agent_32
INC01002,C1555,2/12/2025 8:09,2/12/2025 9:40,91,Payment Failure,Gateway Error,Critical,4,TRUE,4,Chat,North,Agent_26
INC01003,C1158,3/13/2025 15:48,3/15/2025 16:19,2911,KYC/Documentation,Missing Documents,Low,72,TRUE,3,Email,North,Agent_70
INC01004,C1303,5/17/2025 20:34,,,Delay,Clearing Delay,Low,72,FALSE,,Phone,Central,Agent_114
INC01005,C1361,8/1/2025 4:00,8/1/2025 9:12,312,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Chat,South,Agent_118
INC01006,C1112,7/16/2025 21:56,,,KYC/Documentation,Missing Documents,Medium,48,FALSE,,Email,North,Agent_37
INC01007,C1154,7/2/2025 2:39,7/2/2025 15:43,784,Delay,Clearing Delay,High,24,TRUE,3,Email,West,Agent_68
INC01008,C1837,6/21/2025 19:11,6/22/2025 9:31,860,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,4,Chat,East,Agent_113
INC01009,C1817,2/23/2025 8:58,2/23/2025 12:33,215,Account Access,MFA Issue,High,24,TRUE,5,Phone,North,Agent_111
INC01010,C1999,3/18/2025 20:09,3/20/2025 14:11,2522,Delay,Interbank Delay,Medium,48,TRUE,1,Mobile App,North,Agent_15
INC01011,C1361,8/7/2025 23:17,8/9/2025 0:18,1501,Delay,Clearing Delay,Low,72,TRUE,,Chat,West,Agent_55
INC01012,C1943,9/4/2025 22:26,9/5/2025 5:14,408,Account Access,MFA Issue,Low,72,TRUE,5,Email,West,Agent_54
INC01013,C1732,9/12/2025 17:34,9/13/2025 4:48,674,Payment Failure,Gateway Error,Low,72,TRUE,5,Mobile App,Central,Agent_74
INC01014,C1371,4/23/2025 22:05,4/24/2025 2:52,287,Transaction Mismatch,Amount Mismatch,Critical,4,FALSE,1,Mobile App,South,Agent_118
INC01015,C1855,2/26/2025 1:58,2/26/2025 11:52,594,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Mobile App,South,Agent_27
INC01016,C1750,4/25/2025 1:47,4/25/2025 23:05,1278,Delay,Processing Queue,Medium,48,TRUE,4,Phone,West,Agent_48
INC01017,C1161,1/28/2025 22:06,1/29/2025 3:18,312,Payment Failure,Insufficient Funds,High,24,TRUE,5,Phone,South,Agent_47
INC01018,C1481,3/14/2025 2:15,3/16/2025 21:50,4055,Delay,Interbank Delay,Low,72,TRUE,1,Email,Central,Agent_90
INC01019,C1113,6/3/2025 15:26,6/3/2025 19:58,272,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,North,Agent_113
INC01020,C1696,1/17/2025 19:48,1/18/2025 5:19,571,Payment Failure,Gateway Error,Low,72,TRUE,5,Mobile App,Central,Agent_92
INC01021,C1996,5/13/2025 18:32,5/13/2025 20:36,124,Account Access,MFA Issue,High,24,TRUE,,Phone,Central,Agent_49
INC01022,C1763,3/6/2025 23:13,3/7/2025 14:36,923,Payment Failure,Gateway Error,Low,72,TRUE,5,Phone,West,Agent_62
INC01023,C1662,6/10/2025 20:41,6/12/2025 2:45,1804,KYC/Documentation,Missing Documents,Low,72,TRUE,3,Mobile App,South,Agent_35
INC01024,C1166,2/25/2025 3:04,2/25/2025 12:19,555,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Phone,North,Agent_28
INC01025,C1583,1/6/2025 9:12,1/7/2025 1:01,949,Fraud Detection,Card Fraud,Low,72,TRUE,5,Phone,Central,Agent_102
INC01026,C1769,9/5/2025 1:03,9/6/2025 2:13,1510,Delay,Interbank Delay,Low,72,TRUE,,Chat,West,Agent_65
INC01027,C1339,4/10/2025 10:48,4/10/2025 14:10,202,Account Access,Password Reset,Medium,48,TRUE,5,Mobile App,Central,Agent_13
INC01028,C1038,9/15/2025 4:01,9/15/2025 8:37,276,Account Access,MFA Issue,Medium,48,TRUE,5,Chat,South,Agent_20
INC01029,C1826,8/26/2025 2:56,8/27/2025 5:48,1612,Delay,Processing Queue,Low,72,TRUE,4,Email,South,Agent_65
INC01030,C1441,6/24/2025 14:50,6/25/2025 7:17,987,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,4,Phone,West,Agent_31
INC01031,C1146,4/17/2025 19:38,4/18/2025 9:18,820,Chargeback,Merchant Error,Low,72,TRUE,5,Chat,Central,Agent_112
INC01032,C1590,2/14/2025 15:06,2/15/2025 2:20,674,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Chat,East,Agent_12
INC01033,C1897,2/6/2025 5:45,2/6/2025 8:15,150,Transaction Mismatch,Duplicate Transaction,Critical,4,TRUE,2,Mobile App,South,Agent_16
INC01034,C1696,9/7/2025 1:23,9/7/2025 7:09,346,Fraud Detection,Account Takeover,High,24,TRUE,5,Email,West,Agent_47
INC01035,C1698,6/10/2025 11:05,6/11/2025 0:43,818,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Phone,Central,Agent_83
INC01036,C1107,1/30/2025 23:50,1/31/2025 4:43,293,Account Access,Locked Account,Low,72,TRUE,5,Chat,West,Agent_21
INC01037,C1479,7/24/2025 2:14,7/24/2025 22:30,1216,KYC/Documentation,Mismatch Info,Low,72,TRUE,4,Mobile App,North,Agent_11
INC01038,C1411,4/3/2025 23:06,4/4/2025 6:20,434,Chargeback,Merchant Error,High,24,TRUE,4,Chat,North,Agent_41
INC01039,C1039,6/25/2025 19:31,6/25/2025 23:42,251,Account Access,MFA Issue,Low,72,TRUE,5,Email,West,Agent_19
INC01040,C1370,4/20/2025 10:36,4/21/2025 11:37,1501,Chargeback,Merchant Error,Low,72,TRUE,4,Mobile App,West,Agent_28
INC01041,C1180,1/28/2025 6:55,1/28/2025 19:06,731,Chargeback,Merchant Error,Low,72,TRUE,5,Phone,South,Agent_9
INC01042,C1219,5/21/2025 12:05,5/22/2025 3:04,899,KYC/Documentation,Verification Delay,High,24,TRUE,,Chat,South,Agent_107
INC01043,C1964,1/28/2025 2:57,1/29/2025 4:25,1528,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,4,Mobile App,West,Agent_61
INC01044,C1574,3/24/2025 22:27,3/27/2025 6:54,3387,KYC/Documentation,Mismatch Info,Low,72,TRUE,1,Email,North,Agent_93
INC01045,C1469,3/16/2025 10:42,3/17/2025 15:16,1714,Chargeback,Merchant Error,Low,72,TRUE,3,Email,West,Agent_111
INC01046,C1965,6/12/2025 3:50,6/12/2025 13:18,568,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,West,Agent_82
INC01047,C1170,2/19/2025 1:13,2/19/2025 18:33,1040,Chargeback,Merchant Error,Medium,48,TRUE,4,Mobile App,South,Agent_45
INC01048,C1309,4/18/2025 6:43,4/18/2025 20:26,823,Chargeback,Merchant Error,High,24,TRUE,3,Chat,Central,Agent_105
INC01049,C1848,3/5/2025 22:31,3/6/2025 12:11,820,Chargeback,Merchant Error,Medium,48,TRUE,5,Mobile App,Central,Agent_98
INC01050,C1166,6/21/2025 3:59,6/21/2025 16:55,776,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,4,Mobile App,West,Agent_37
INC01051,C1857,8/12/2025 20:18,8/13/2025 0:33,255,Payment Failure,Gateway Error,Critical,4,FALSE,1,Phone,North,Agent_84
INC01052,C1557,1/9/2025 19:59,1/9/2025 23:11,192,Delay,Processing Queue,High,24,TRUE,5,Phone,West,Agent_65
INC01053,C1390,1/17/2025 21:18,1/18/2025 2:21,303,Transaction Mismatch,Amount Mismatch,High,24,TRUE,5,Phone,South,Agent_110
INC01054,C1720,8/29/2025 3:22,8/29/2025 18:31,909,KYC/Documentation,Verification Delay,High,24,TRUE,3,Mobile App,North,Agent_48
INC01055,C1814,4/25/2025 16:18,4/26/2025 7:52,934,KYC/Documentation,Verification Delay,Low,72,TRUE,,Mobile App,South,Agent_1
INC01056,C1839,8/1/2025 1:00,8/1/2025 17:36,996,Delay,Interbank Delay,High,24,TRUE,3,Chat,East,Agent_22
INC01057,C1820,8/9/2025 7:35,8/10/2025 6:21,1366,Fraud Detection,Suspicious Login,Low,72,TRUE,4,Mobile App,South,Agent_82
INC01058,C1101,7/19/2025 23:11,7/21/2025 1:05,1554,KYC/Documentation,Mismatch Info,Low,72,TRUE,4,Email,Central,Agent_16
INC01059,C1095,7/20/2025 20:58,7/21/2025 14:04,1026,KYC/Documentation,Missing Documents,High,24,TRUE,3,Phone,North,Agent_56
INC01060,C1995,1/6/2025 20:49,1/8/2025 14:23,2494,Delay,Processing Queue,Medium,48,TRUE,1,Phone,Central,Agent_49
INC01061,C1919,1/13/2025 23:46,1/15/2025 8:09,1943,Chargeback,Merchant Error,Low,72,TRUE,4,Email,East,Agent_25
INC01062,C1084,5/6/2025 23:49,5/7/2025 2:32,163,Account Access,MFA Issue,Medium,48,TRUE,5,Email,North,Agent_82
INC01063,C1916,2/22/2025 3:29,2/22/2025 9:09,340,Payment Failure,Gateway Error,Low,72,TRUE,,Email,North,Agent_10
INC01064,C1423,9/11/2025 11:58,9/11/2025 18:18,380,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Phone,West,Agent_81
INC01065,C1827,2/9/2025 6:43,2/9/2025 19:59,796,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,3,Email,South,Agent_39
INC01066,C1355,1/6/2025 5:42,1/6/2025 12:14,392,Payment Failure,Gateway Error,Low,72,TRUE,5,Mobile App,Central,Agent_77
INC01067,C1548,1/3/2025 5:33,1/3/2025 20:50,917,Fraud Detection,Card Fraud,Low,72,TRUE,,Phone,Central,Agent_66
INC01068,C1225,3/20/2025 6:55,3/23/2025 2:31,4056,Delay,Clearing Delay,Low,72,TRUE,,Phone,South,Agent_35
INC01069,C1763,5/21/2025 15:12,5/22/2025 0:53,581,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,,Mobile App,West,Agent_66
INC01070,C1105,7/24/2025 6:16,7/24/2025 11:54,338,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Chat,South,Agent_102
INC01071,C1835,4/16/2025 23:31,4/17/2025 4:00,269,KYC/Documentation,Verification Delay,Medium,48,TRUE,5,Chat,Central,Agent_14
INC01072,C1171,7/16/2025 13:12,7/16/2025 20:03,411,Transaction Mismatch,Missing Transaction,High,24,TRUE,4,Phone,Central,Agent_33
INC01073,C1030,7/29/2025 9:38,,,KYC/Documentation,Mismatch Info,Low,72,FALSE,,Phone,South,Agent_104
INC01074,C1380,6/15/2025 13:50,6/16/2025 3:01,791,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Email,East,Agent_16
INC01075,C1814,1/5/2025 10:44,,,Account Access,Password Reset,Medium,48,FALSE,,Chat,South,Agent_72
INC01076,C1733,2/3/2025 12:18,2/4/2025 1:03,765,Fraud Detection,Card Fraud,Low,72,TRUE,4,Phone,Central,Agent_115
INC01077,C1821,8/4/2025 21:48,8/5/2025 9:39,711,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Mobile App,West,Agent_6
INC01078,C1242,5/21/2025 13:07,5/22/2025 4:47,940,Transaction Mismatch,Missing Transaction,Low,72,TRUE,5,Phone,East,Agent_3
INC01079,C1940,1/3/2025 14:18,1/5/2025 14:44,2906,KYC/Documentation,Verification Delay,Low,72,TRUE,3,Phone,East,Agent_83
INC01080,C1324,1/9/2025 2:30,1/10/2025 15:08,2198,KYC/Documentation,Verification Delay,Medium,48,TRUE,2,Chat,West,Agent_11
INC01081,C1869,6/10/2025 15:39,6/10/2025 19:45,246,Transaction Mismatch,Missing Transaction,Critical,4,FALSE,1,Phone,East,Agent_80
INC01082,C1882,2/22/2025 0:14,2/23/2025 6:19,1805,KYC/Documentation,Missing Documents,Low,72,TRUE,4,Mobile App,South,Agent_22
INC01083,C1704,2/15/2025 6:46,2/15/2025 14:47,481,KYC/Documentation,Mismatch Info,Critical,4,FALSE,1,Phone,East,Agent_114
INC01084,C1831,1/23/2025 3:03,1/25/2025 3:35,2912,Delay,Interbank Delay,Medium,48,FALSE,1,Mobile App,East,Agent_90
INC01085,C1598,3/29/2025 4:37,3/30/2025 5:29,1492,Delay,Interbank Delay,High,24,FALSE,1,Mobile App,West,Agent_86
INC01086,C1329,3/4/2025 16:33,3/4/2025 20:49,256,Payment Failure,Beneficiary Error,Medium,48,TRUE,5,Mobile App,South,Agent_12
INC01087,C1876,5/16/2025 9:45,5/16/2025 21:28,703,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Email,North,Agent_10
INC01088,C1499,9/11/2025 1:13,9/11/2025 1:50,37,Account Access,MFA Issue,High,24,TRUE,5,Phone,East,Agent_27
INC01089,C1224,6/10/2025 9:45,6/10/2025 14:21,276,Account Access,Locked Account,Low,72,TRUE,5,Chat,West,Agent_58
INC01090,C1591,4/14/2025 12:12,4/14/2025 19:03,411,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Phone,South,Agent_60
INC01091,C1487,2/24/2025 23:07,3/1/2025 5:03,6116,Delay,Interbank Delay,Low,72,FALSE,1,Mobile App,East,Agent_34
INC01092,C1441,3/2/2025 17:05,,,Transaction Mismatch,Amount Mismatch,Low,72,FALSE,,Chat,North,Agent_57
INC01093,C1301,5/20/2025 11:06,5/20/2025 16:31,325,Payment Failure,Beneficiary Error,High,24,TRUE,5,Email,West,Agent_23
INC01094,C1254,5/22/2025 16:38,5/22/2025 21:49,311,Payment Failure,Gateway Error,Medium,48,TRUE,5,Phone,South,Agent_15
INC01095,C1903,1/28/2025 1:36,1/28/2025 14:35,779,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Mobile App,West,Agent_51
INC01096,C1804,2/21/2025 7:46,2/23/2025 12:46,3180,KYC/Documentation,Verification Delay,Medium,48,FALSE,1,Email,East,Agent_82
INC01097,C1717,5/28/2025 22:38,5/29/2025 4:29,351,Account Access,Password Reset,Low,72,TRUE,4,Mobile App,East,Agent_110
INC01098,C1145,5/3/2025 5:20,5/4/2025 22:08,2448,Delay,Clearing Delay,Low,72,TRUE,3,Phone,West,Agent_55
INC01099,C1009,6/21/2025 0:11,6/21/2025 16:07,956,KYC/Documentation,Missing Documents,Medium,48,TRUE,4,Chat,West,Agent_75
INC01100,C1696,1/1/2025 15:55,1/1/2025 22:45,410,Transaction Mismatch,Amount Mismatch,High,24,TRUE,4,Chat,South,Agent_68
INC01101,C1343,9/15/2025 5:48,9/15/2025 12:20,392,Account Access,Password Reset,Low,72,TRUE,5,Mobile App,West,Agent_95
INC01102,C1361,6/29/2025 17:16,6/30/2025 4:31,675,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Chat,East,Agent_115
INC01103,C1876,9/5/2025 3:17,9/5/2025 9:23,366,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Email,South,Agent_46
INC01104,C1091,9/12/2025 0:15,9/12/2025 4:13,238,Account Access,MFA Issue,Low,72,TRUE,5,Email,West,Agent_82
INC01105,C1539,2/25/2025 8:56,2/25/2025 12:02,186,Account Access,MFA Issue,Critical,4,TRUE,2,Email,East,Agent_117
INC01106,C1593,6/28/2025 10:25,6/28/2025 22:47,742,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Chat,Central,Agent_16
INC01107,C1510,8/10/2025 14:36,8/10/2025 18:38,242,Account Access,MFA Issue,Low,72,TRUE,4,Email,West,Agent_88
INC01108,C1066,3/18/2025 16:18,3/19/2025 4:27,729,Payment Failure,Gateway Error,Low,72,TRUE,5,Chat,North,Agent_59
INC01109,C1440,1/21/2025 6:18,1/21/2025 15:04,526,Payment Failure,Gateway Error,Medium,48,TRUE,5,Chat,North,Agent_7
INC01110,C1574,5/9/2025 4:22,5/9/2025 20:24,962,Fraud Detection,Suspicious Login,Medium,48,TRUE,4,Email,North,Agent_92
INC01111,C1484,5/19/2025 4:46,5/19/2025 14:14,568,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Chat,South,Agent_104
INC01112,C1318,7/17/2025 13:25,7/18/2025 16:41,1636,Delay,Interbank Delay,High,24,FALSE,1,Email,Central,Agent_56
INC01113,C1204,6/15/2025 18:08,6/15/2025 23:40,332,Account Access,MFA Issue,Low,72,TRUE,5,Chat,East,Agent_11
INC01114,C1853,6/2/2025 18:59,6/3/2025 14:25,1166,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,4,Mobile App,North,Agent_18
INC01115,C1477,8/15/2025 22:20,8/16/2025 17:10,1130,Chargeback,Merchant Error,Medium,48,TRUE,5,Mobile App,West,Agent_60
INC01116,C1805,1/15/2025 17:01,1/15/2025 22:29,328,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Email,Central,Agent_66
INC01117,C1402,7/11/2025 4:39,7/13/2025 4:48,2889,KYC/Documentation,Verification Delay,Low,72,TRUE,3,Email,West,Agent_86
INC01118,C1056,1/4/2025 14:51,1/5/2025 20:37,1786,KYC/Documentation,Verification Delay,High,24,FALSE,1,Chat,North,Agent_43
INC01119,C1690,2/19/2025 9:36,2/19/2025 13:19,223,Account Access,Password Reset,Low,72,TRUE,5,Phone,South,Agent_67
INC01120,C1308,3/15/2025 17:47,3/16/2025 2:09,502,Delay,Processing Queue,Medium,48,TRUE,5,Chat,North,Agent_104
INC01121,C1123,9/6/2025 19:44,9/7/2025 9:32,828,Delay,Clearing Delay,Low,72,TRUE,4,Phone,South,Agent_27
INC01122,C1307,2/23/2025 15:01,2/23/2025 17:41,160,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Mobile App,West,Agent_24
INC01123,C1126,5/1/2025 17:16,5/1/2025 21:43,267,Payment Failure,Insufficient Funds,High,24,TRUE,5,Mobile App,South,Agent_82
INC01124,C1716,1/12/2025 5:09,1/12/2025 11:22,373,Account Access,Password Reset,Low,72,TRUE,5,Email,West,Agent_62
INC01125,C1400,5/29/2025 9:42,5/29/2025 17:39,477,Chargeback,Merchant Error,Low,72,TRUE,5,Mobile App,North,Agent_60
INC01126,C1594,8/2/2025 13:09,8/3/2025 4:19,910,Fraud Detection,Card Fraud,Medium,48,TRUE,4,Chat,North,Agent_83
INC01127,C1469,8/16/2025 1:58,8/16/2025 11:32,574,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Chat,North,Agent_21
INC01128,C1399,7/3/2025 16:54,7/3/2025 22:13,319,Payment Failure,Insufficient Funds,High,24,TRUE,5,Phone,South,Agent_84
INC01129,C1143,3/19/2025 11:41,3/19/2025 20:02,501,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Chat,East,Agent_119
INC01130,C1674,7/21/2025 2:58,7/21/2025 5:30,152,Payment Failure,Insufficient Funds,Critical,4,TRUE,2,Email,Central,Agent_91
INC01131,C1849,5/13/2025 4:44,5/13/2025 13:06,502,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Mobile App,North,Agent_6
INC01132,C1487,1/16/2025 23:10,1/19/2025 10:08,3538,Delay,Clearing Delay,Medium,48,FALSE,1,Chat,South,Agent_99
INC01133,C1944,5/2/2025 3:57,5/3/2025 2:41,1364,Delay,Interbank Delay,High,24,TRUE,2,Phone,North,Agent_79
INC01134,C1646,5/9/2025 3:02,5/9/2025 7:16,254,Account Access,MFA Issue,High,24,TRUE,4,Phone,South,Agent_42
INC01135,C1200,2/25/2025 22:28,2/27/2025 11:24,2216,Delay,Processing Queue,Medium,48,TRUE,2,Chat,West,Agent_57
INC01136,C1088,5/27/2025 7:12,5/28/2025 13:51,1839,Delay,Processing Queue,High,24,FALSE,1,Phone,North,Agent_27
INC01137,C1073,1/18/2025 4:57,1/18/2025 15:55,658,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Chat,South,Agent_88
INC01138,C1633,9/12/2025 6:53,9/12/2025 12:52,359,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Email,North,Agent_57
INC01139,C1529,8/7/2025 20:24,,,Delay,Clearing Delay,Low,72,FALSE,,Chat,North,Agent_16
INC01140,C1296,9/13/2025 7:03,9/13/2025 16:24,561,Payment Failure,Gateway Error,Low,72,TRUE,5,Chat,West,Agent_91
INC01141,C1247,7/3/2025 2:55,7/3/2025 18:34,939,Delay,Interbank Delay,Low,72,TRUE,5,Chat,West,Agent_80
INC01142,C1668,1/30/2025 17:44,1/31/2025 1:41,477,Delay,Interbank Delay,High,24,TRUE,3,Phone,North,Agent_44
INC01143,C1836,8/4/2025 8:12,8/6/2025 1:24,2472,KYC/Documentation,Missing Documents,Low,72,TRUE,3,Chat,North,Agent_31
INC01144,C1036,9/10/2025 2:51,9/10/2025 17:21,870,KYC/Documentation,Mismatch Info,High,24,TRUE,3,Chat,North,Agent_54
INC01145,C1519,2/11/2025 17:30,2/12/2025 2:09,519,Fraud Detection,Card Fraud,Low,72,TRUE,5,Email,East,Agent_56
INC01146,C1026,9/2/2025 9:50,9/5/2025 5:57,4087,KYC/Documentation,Missing Documents,Low,72,TRUE,2,Email,Central,Agent_78
INC01147,C1386,7/14/2025 21:43,7/16/2025 20:55,2832,Delay,Interbank Delay,Low,72,TRUE,2,Email,West,Agent_90
INC01148,C1360,8/7/2025 17:08,8/7/2025 20:07,179,Transaction Mismatch,Missing Transaction,Critical,4,TRUE,3,Email,East,Agent_56
INC01149,C1909,1/30/2025 7:14,1/30/2025 15:37,503,Payment Failure,Gateway Error,Medium,48,TRUE,4,Phone,North,Agent_112
INC01150,C1358,5/8/2025 1:04,5/10/2025 13:41,3637,Delay,Clearing Delay,Low,72,TRUE,2,Email,East,Agent_17
